# Yang et al. (2019) source catalog, Version 1.0 
# 04/06/2019
# ------------------------------
#
# GENERAL INFORMATION 
#
# The source catalog used in the Yang et al. (2019) paper:
# "Evident black hole-bulge coevolution in the distant universe"
# Yang, G.; Brandt, W. N.; Alexander, D. M.; Chen, C.-T. J.; Ni, Q.;
# Vito, F.; Zhu, F.-F. (2019, MNRAS, in press).
# arXiv: 1903.00003 [astro-ph.GA]
#
# Sources from CANDELS/GOODS-North are not contained in this
# catalog as the formal paper (Barro et al. in prep.) is not
# published yet. We will update this catalog to include
# GOODS-North data after the publication of Barro et al. (in prep.)
#
# Any queries/feedback about this catalog should be sent
# to both Dr. Guang Yang (gyang206265@gmail.com) and
# This catalog is available at
#  http://www.personal.psu.edu/gxy909/
#
# Below we briefly describe each column. To understand these,
# one should make reference to the Yang et al. (2018) paper
# described above.
#
# If we find any issues with this catalog, we will continue to
# improve it. Thus, before using them in a final scientific work,
# we suggest that you download the latest version available.
# ------------------------------
#
# Column Description
#
# field: 1=GOODS-South, 2=GOODS-North (not released now), 3=EGS, 4=UDS, 5=COSMOS
# CANDELS_ID: the ID in the CANDELS catalog
# ra, dec: J2000 coordinates
# z: redshift from the CANDELS catalog 
# morph_type: 0=bulge-dominated, 1=comparison; 
# log(Mstar): log(stellar mass) in units of M_sun; 
#             the median value of five CANDELS SED-fitting teams
# log(SFR): log(star formation rate) in units of M_sun/yr; 
#             the median value of five CANDELS SED-fitting team
#             or derived from Herschel FIR photometry.
#             Note that the bottom value is set to -10
# SFR_type: 0=SED-fitting, 1=Herschel FIR
# log(Lx): log(intrinsic 2-10 keV X-ray luminosity) in units of erg/s
#          for X-ray non-detected sources, the value is set to -99
# ------------------------------
#
# Catalog Data
#
# field CANDELS_ID ra dec z morph_type log(Mstar) log(SFR) SFR_type log(Lx) 
3 14053 214.82139 52.797806 1.47 1  10.83   1.78 1 -99.00
3 14056 214.79015 52.776003 0.98 0  10.69   0.22 0 -99.00
3 14062 214.92061 52.865887 0.92 1  11.25   0.06 0 -99.00
3 14083 215.00646 52.931641 0.88 0  10.12  -2.38 0 -99.00
3 14098 214.80235 52.785607 0.81 1  10.69  -0.42 0 -99.00
3 14108 215.18328 53.055726 1.30 1  10.30   1.39 0 -99.00
3 14112 215.21755 53.079190 0.52 0   9.86  -0.05 0 -99.00
3 14121 214.87465 52.837963 1.23 1  10.28   1.14 0 -99.00
3 14148 214.75615 52.752662 0.72 0  10.44   1.67 0  43.41
3 14173 215.13079 53.018731 0.94 1  10.45   1.43 1 -99.00
3 14205 214.78679 52.774215 1.19 1  10.18   0.63 0 -99.00
3 14215 214.79083 52.774778 0.96 1  10.42   1.02 0 -99.00
3 14222 214.90015 52.856537 0.70 1   9.79   0.87 0 -99.00
3 14224 214.71166 52.722029 1.12 0  10.38  -0.91 0 -99.00
3 14232 214.67593 52.695157 1.04 1  11.11  -0.67 0 -99.00
3 14252 215.13406 53.018570 0.78 1  10.53   1.60 1  42.73
3 14277 214.93264 52.880126 1.07 1  10.29   1.17 0 -99.00
3 14302 215.12628 53.015439 1.05 1  10.64   1.54 1 -99.00
3 14358 214.99076 52.919944 0.73 1  10.61   1.44 1 -99.00
3 14470 214.90227 52.857920 0.50 1  10.26   1.05 1 -99.00
3 14545 215.00621 52.934122 1.08 1   9.71   0.97 0 -99.00
3 14557 215.21615 53.078048 1.13 1  10.77   1.75 1 -99.00
3 14630 214.78367 52.774109 1.10 0  10.14   0.05 0  42.27
3 14670 215.20828 53.076381 1.04 0  10.12  -1.57 0 -99.00
3 14674 215.20319 53.072210 0.67 1  10.43   1.80 1 -99.00
3 14696 214.93524 52.883994 1.34 1   9.87   1.00 0 -99.00
3 14708 214.76780 52.764578 0.91 0  10.11  -1.59 0 -99.00
3 14712 215.08650 52.991083 1.22 0  10.61  -1.44 0 -99.00
3 14717 214.90655 52.863439 0.90 1   9.75   1.32 0 -99.00
3 14763 215.11596 53.011344 1.03 1   9.75   0.62 0 -99.00
3 14768 214.78857 52.775868 1.33 1  10.86   2.11 1  43.09
3 14770 214.71070 52.724443 1.09 0  10.46  -1.42 0 -99.00
3 14777 215.08456 52.990302 1.05 1   9.85   0.83 0 -99.00
3 14800 214.76793 52.765334 0.96 1  10.58   1.57 1 -99.00
3 14827 215.09260 52.993991 0.95 1  10.91  -1.95 0 -99.00
3 14854 214.68348 52.702243 0.82 0  11.25  -0.97 0 -99.00
3 14872 214.90865 52.866504 1.04 1   9.80   0.56 0 -99.00
3 14874 214.81781 52.801121 1.35 1  10.12   0.97 0 -99.00
3 14901 215.13831 53.028082 0.87 1   9.90   1.29 1 -99.00
3 14938 215.20593 53.074624 0.79 1  10.40   1.67 1 -99.00
3 14975 215.11420 53.011825 0.96 1   9.93   0.34 0 -99.00
3 14979 214.83804 52.816652 1.42 1   9.71   1.06 0 -99.00
3 15012 215.11709 53.014129 1.10 1  10.43   0.88 0 -99.00
3 15047 215.11785 53.013607 1.01 1  10.23   0.91 0 -99.00
3 15050 214.69476 52.713399 1.41 1  10.44   1.25 0 -99.00
3 15079 214.89946 52.860328 0.90 1   9.97   1.25 0 -99.00
3 15092 214.68818 52.710120 1.40 1   9.81   0.97 0 -99.00
3 15094 215.10977 53.009430 1.25 1   9.95   0.90 0 -99.00
3 15116 214.85087 52.825881 1.45 1   9.97   1.36 0 -99.00
3 15131 215.09571 52.999391 1.01 1  10.02   1.45 0 -99.00
3 15143 215.20611 53.076270 0.57 1  10.37   1.46 1 -99.00
3 15163 214.75454 52.758413 1.49 1   9.79   1.05 0 -99.00
3 15194 214.84226 52.821427 1.23 1   9.79   0.56 0 -99.00
3 15209 214.90693 52.863732 0.51 1   9.99   1.21 1 -99.00
3 15215 214.83288 52.814300 1.22 0  10.60  -0.53 0 -99.00
3 15269 214.70592 52.722309 1.15 1  10.82   0.90 0 -99.00
3 15367 214.83044 52.813265 1.19 0   9.87   0.67 0 -99.00
3 15370 215.18409 53.060816 0.66 1  10.54   0.26 0 -99.00
3 15413 215.13500 53.027391 0.66 1  10.03   0.60 0 -99.00
3 15473 215.16772 53.051832 0.98 1  10.26   1.62 1 -99.00
3 15476 215.09009 52.995475 0.52 1   9.86   0.61 0 -99.00
3 15480 214.66884 52.697019 0.57 1  10.06   0.67 0 -99.00
3 15485 214.72291 52.736487 1.46 1  10.17   1.29 0 -99.00
3 15499 215.06923 52.981055 0.54 1  10.38  -1.58 0 -99.00
3 15511 215.09840 53.000485 1.22 1  10.83   1.83 0 -99.00
3 15522 214.67068 52.698882 0.51 1  10.18   0.59 1 -99.00
3 15528 214.99994 52.934116 1.45 1  10.79   1.80 1 -99.00
3 15566 214.90247 52.863695 1.04 1  11.01   1.59 1 -99.00
3 15574 215.06867 52.983311 1.07 1   9.86   0.76 0 -99.00
3 15575 214.92081 52.876699 0.75 0  10.63  -1.19 0 -99.00
3 15610 214.94593 52.894158 1.17 1  10.65   1.17 0 -99.00
3 15611 215.09642 53.001701 0.53 1   9.90   1.93 1 -99.00
3 15637 215.08703 52.995407 0.97 1  10.73   0.36 0 -99.00
3 15647 214.83981 52.821599 1.25 0   9.78   0.56 0 -99.00
3 15675 214.89974 52.863416 1.41 0  10.85  -0.78 0 -99.00
3 15715 214.78411 52.781887 1.32 0  10.31   0.73 0 -99.00
3 15727 214.79460 52.784025 0.81 1  11.08   1.02 0  43.57
3 15746 214.81998 52.806389 0.76 1  10.37   0.98 0 -99.00
3 15752 214.85952 52.836299 1.46 0   9.94   0.57 0 -99.00
3 15758 214.97036 52.914060 1.27 0  10.44  -1.80 0 -99.00
3 15776 215.12449 53.023134 0.83 1  10.41   1.48 1 -99.00
3 15779 214.81346 52.802998 1.48 0  10.92  -1.96 0 -99.00
3 15795 214.74996 52.756003 0.96 1  10.34   1.30 0 -99.00
3 15813 214.67669 52.702584 0.99 0  11.14  -1.06 0 -99.00
3 15831 215.10468 53.007613 1.04 1  10.97   1.92 1 -99.00
3 15840 214.86900 52.842782 1.36 1  10.85   1.82 1 -99.00
3 15878 214.69914 52.722630 1.32 0   9.89  -0.30 0 -99.00
3 15935 215.09840 53.005844 1.10 1  10.44   0.30 0 -99.00
3 15960 215.10875 53.011334 0.72 1  10.03   1.99 1 -99.00
3 15966 215.13454 53.029116 0.56 1  10.62   0.03 0 -99.00
3 16027 214.82979 52.816311 1.10 0  10.50  -0.57 0 -99.00
3 16049 215.05172 52.973402 1.36 1  10.70  -0.72 0 -99.00
3 16056 214.82699 52.812777 1.13 1  10.99   0.69 0 -99.00
3 16071 214.85934 52.837084 1.47 1   9.79   0.70 0 -99.00
3 16085 215.10031 53.004532 0.73 1  10.78   1.51 1  42.49
3 16106 214.99255 52.930390 1.03 1  10.82   1.45 1 -99.00
3 16135 215.18045 53.063546 1.30 1  10.48   1.25 0 -99.00
3 16145 215.08952 53.000018 0.73 1  10.39   1.59 1 -99.00
3 16162 214.86669 52.843608 1.27 0   9.77   0.52 0 -99.00
3 16179 215.15945 53.048590 1.26 1  10.87   1.81 1 -99.00
3 16203 214.82109 52.807246 0.65 0  10.32   0.02 0 -99.00
3 16230 215.10050 53.008001 1.04 1  10.76   1.89 1 -99.00
3 16264 214.74053 52.750085 0.53 1  10.06   0.62 0 -99.00
3 16313 214.71581 52.735357 1.42 1  10.79   1.99 1 -99.00
3 16315 214.73555 52.750217 1.36 0  10.37  -0.72 0 -99.00
3 16318 214.92324 52.882156 1.04 1  11.04   2.23 1 -99.00
3 16320 214.77728 52.779044 1.34 1  10.83  -1.21 0 -99.00
3 16346 214.79588 52.793326 1.49 1  10.54   1.18 0 -99.00
3 16369 215.16035 53.051684 1.08 1   9.94   1.50 1 -99.00
3 16399 214.67445 52.707310 1.44 1  10.36   1.18 0 -99.00
3 16408 214.96191 52.910719 0.98 1  10.58   0.87 0 -99.00
3 16477 214.84300 52.828197 1.14 0   9.83  -1.18 0 -99.00
3 16498 214.91445 52.875959 0.71 1  10.50   1.78 1 -99.00
3 16532 215.12824 53.029953 1.24 1  10.81   0.71 0 -99.00
3 16548 215.02606 52.957760 1.31 0  10.86  -0.80 0 -99.00
3 16549 214.73566 52.750588 1.27 1  10.67   1.62 1 -99.00
3 16571 214.69618 52.721155 0.50 1  10.15   1.28 1 -99.00
3 16652 215.19191 53.074179 0.89 1  10.28   1.07 0 -99.00
3 16671 214.82914 52.818128 0.91 1  10.11   1.41 1 -99.00
3 16681 214.96184 52.913161 1.22 0  10.26   0.33 0 -99.00
3 16682 214.84735 52.831805 1.16 1   9.72   1.35 0 -99.00
3 16720 214.85179 52.834959 1.22 1  10.71  -2.21 0 -99.00
3 16723 214.86642 52.845697 1.43 1  10.17   1.80 1 -99.00
3 16727 214.78970 52.790880 1.11 0   9.91   0.85 0 -99.00
3 16744 215.12069 53.025492 0.86 0  10.40  -2.20 0 -99.00
3 16800 215.12778 53.030060 1.21 1  10.64   1.72 1 -99.00
3 16874 214.77534 52.780195 1.39 0  10.73  -1.00 0 -99.00
3 16876 214.84350 52.829846 0.78 0  10.21  -1.98 0 -99.00
3 16879 215.14233 53.038942 0.52 1  10.03   0.59 1 -99.00
3 16983 214.73287 52.750638 1.26 1  10.32   1.68 0 -99.00
3 17000 215.16492 53.058526 1.31 0  10.17  -1.54 0 -99.00
3 17004 215.11874 53.023273 0.76 1  10.03   1.29 1 -99.00
3 17029 214.88623 52.857144 1.00 0  11.38  -0.94 0 -99.00
3 17042 215.17529 53.066273 1.44 1   9.86   0.85 0 -99.00
3 17077 214.82018 52.813065 0.76 1  10.33   1.33 1 -99.00
3 17131 214.96039 52.914047 1.26 1  10.18   1.69 1 -99.00
3 17136 214.67184 52.708016 0.98 0  10.58   0.30 0 -99.00
3 17141 215.12744 53.030763 1.29 1   9.81   0.56 0 -99.00
3 17146 214.99523 52.936324 0.65 1  10.22   1.16 0 -99.00
3 17161 215.09500 53.009872 1.04 0  10.39  -1.19 0 -99.00
3 17179 215.12499 53.029860 1.48 1  10.32   1.40 0 -99.00
3 17190 215.14343 53.044471 1.33 0   9.94   0.42 0 -99.00
3 17196 214.73212 52.751968 1.35 1  10.90   0.69 0  42.53
3 17204 214.90233 52.872129 0.77 1  10.59   0.07 0 -99.00
3 17248 215.08818 53.005572 1.35 1   9.99  -0.43 0 -99.00
3 17249 214.83585 52.825742 1.45 1  10.10   1.21 0 -99.00
3 17262 214.95705 52.912762 0.64 0   9.87  -0.67 0 -99.00
3 17287 215.06054 52.985687 1.41 1   9.72   0.99 0 -99.00
3 17296 215.04941 52.978900 1.50 1   9.91   1.10 0 -99.00
3 17353 215.16739 53.061691 1.18 1   9.92   0.56 0 -99.00
3 17413 215.04199 52.973171 0.58 1  10.05  -1.73 0 -99.00
3 17430 214.77481 52.783554 1.01 1  10.11   0.66 0 -99.00
3 17481 214.84421 52.831471 1.17 1  10.94   1.47 1  42.49
3 17490 214.88302 52.861690 1.00 0  10.51  -3.38 0 -99.00
3 17508 214.67612 52.713312 0.51 0  10.27  -1.63 0 -99.00
3 17511 214.92124 52.887825 1.03 0  10.85  -0.80 0 -99.00
3 17521 215.10017 53.016131 1.31 0  10.02   0.43 0 -99.00
3 17529 215.17730 53.067851 0.71 1  10.36   1.42 1 -99.00
3 17545 215.10919 53.022421 1.49 0   9.78  -0.15 0 -99.00
3 17584 214.69600 52.727469 1.03 1  10.54   0.85 0 -99.00
3 17598 214.68469 52.720083 0.68 1  10.43   1.51 1 -99.00
3 17635 214.93173 52.895104 1.13 0  10.87  -0.83 0 -99.00
3 17666 214.79524 52.800120 1.09 0   9.86   0.94 0 -99.00
3 17672 215.05328 52.980516 0.73 1  10.81   0.10 0 -99.00
3 17674 214.92035 52.889686 1.36 0   9.89  -2.43 0 -99.00
3 17678 215.18842 53.075194 0.54 0  10.77  -3.12 0 -99.00
3 17682 215.19203 53.076914 0.51 1  10.80   1.28 1 -99.00
3 17685 214.79554 52.800766 1.23 0   9.78   0.31 0 -99.00
3 17714 214.83286 52.825856 0.61 1   9.89   0.27 0 -99.00
3 17746 214.79672 52.800061 1.18 1  11.13   1.95 1 -99.00
3 17777 214.83494 52.825806 0.58 1  10.31   1.58 1 -99.00
3 17789 214.68906 52.723861 0.80 1  10.05   1.48 0 -99.00
3 17799 215.20393 53.087317 1.48 1  11.08   1.95 1 -99.00
3 17855 215.18053 53.072685 1.18 1  11.10  -0.53 0 -99.00
3 17905 215.01051 52.953525 1.50 1  10.55   1.63 0  43.32
3 17921 215.01735 52.959601 1.34 1   9.75   0.10 0 -99.00
3 17923 214.70665 52.735139 1.10 1   9.94   1.02 0 -99.00
3 17925 214.78972 52.796224 0.66 1  10.26   1.31 1 -99.00
3 17935 214.70868 52.739827 1.22 1   9.74   0.64 0 -99.00
3 17954 214.76549 52.780400 1.25 0  10.39   0.26 0 -99.00
3 17958 214.66887 52.709553 1.00 1  10.49   1.86 1 -99.00
3 18012 214.92925 52.894240 1.05 0  10.93  -0.77 0 -99.00
3 18017 214.79579 52.801049 0.92 1  10.82   0.07 0 -99.00
3 18042 215.19955 53.085737 0.65 1   9.70   0.88 0 -99.00
3 18143 214.96842 52.925046 0.67 1   9.86   0.49 0 -99.00
3 18154 214.83909 52.833895 1.10 0  10.51  -1.39 0 -99.00
3 18245 214.83763 52.833090 1.16 1  10.32   0.19 0 -99.00
3 18267 214.88782 52.869566 1.50 1   9.77   0.41 0 -99.00
3 18277 215.14220 53.048895 1.01 0   9.82   0.44 0 -99.00
3 18327 215.09740 53.014504 0.65 1   9.85   1.26 1 -99.00
3 18328 214.98972 52.940139 0.74 1  10.87  -2.73 0  42.05
3 18386 214.81166 52.815016 0.75 1   9.78   1.01 0 -99.00
3 18432 215.13500 53.043924 1.42 1  10.17   2.03 1 -99.00
3 18436 215.05334 52.986808 1.14 1  10.09   0.87 0 -99.00
3 18437 215.18620 53.080067 0.96 1   9.82   0.81 0 -99.00
3 18473 214.73651 52.761755 1.17 0  10.70  -0.40 0 -99.00
3 18551 214.65901 52.706050 0.84 1  10.81  -1.40 0 -99.00
3 18579 215.16306 53.064353 1.21 1  10.26   1.12 0 -99.00
3 18607 214.81666 52.819556 1.40 1  10.58   1.93 1 -99.00
3 18636 214.67505 52.716307 1.01 0  11.18  -1.28 0 -99.00
3 18648 214.91438 52.887690 1.05 1  10.49   2.17 1 -99.00
3 18757 214.84667 52.842090 1.18 1  10.11   1.35 0 -99.00
3 18777 215.01269 52.958857 1.48 1  10.36   1.34 0 -99.00
3 18821 215.09488 53.018155 1.18 1  10.13   0.69 0 -99.00
3 18846 214.89698 52.876782 0.96 1  10.27   1.48 1 -99.00
3 18847 214.92716 52.899139 1.49 1   9.94   1.01 0 -99.00
3 18908 214.80488 52.813113 0.74 1   9.74   0.79 0 -99.00
3 18916 214.81196 52.818151 0.82 1   9.95  -1.49 0 -99.00
3 18970 214.76679 52.784627 0.90 1  10.17   0.38 0 -99.00
3 18973 214.65629 52.706478 0.87 1  10.61  -1.37 0 -99.00
3 18981 214.78409 52.798627 1.31 1  10.60   0.50 0 -99.00
3 18996 214.96456 52.924175 0.66 1  10.24   1.37 1 -99.00
3 19003 214.94317 52.910313 0.71 1  10.37   1.32 1 -99.00
3 19011 215.13607 53.046677 1.41 1  10.36   1.61 0 -99.00
3 19012 214.95525 52.920630 1.37 1  10.45   0.83 0 -99.00
3 19066 214.78950 52.802224 1.26 1  10.02   1.52 1 -99.00
3 19153 215.07391 53.005454 1.48 1   9.96   0.59 0 -99.00
3 19157 214.82973 52.831574 0.90 0   9.87  -1.86 0 -99.00
3 19169 214.82330 52.827641 1.04 0  10.54  -1.51 0 -99.00
3 19173 214.89012 52.874639 1.30 1  11.00  -1.32 0 -99.00
3 19206 214.78821 52.802033 1.37 1  10.83   1.36 0  42.50
3 19249 214.98653 52.943922 0.78 1  10.03  -1.66 0 -99.00
3 19266 214.86113 52.854689 1.33 1  10.52   1.86 1 -99.00
3 19336 215.16710 53.071189 0.77 1   9.77   0.63 0 -99.00
3 19351 215.16554 53.068105 1.20 1  11.07   2.01 1  43.05
3 19366 215.17531 53.076520 1.39 1  10.26   1.28 0 -99.00
3 19387 214.81742 52.822998 0.70 1  10.25   1.27 1 -99.00
3 19401 214.93304 52.906653 1.12 1   9.99   1.24 0 -99.00
3 19404 214.96662 52.929184 1.07 1   9.84   0.92 0 -99.00
3 19422 214.78420 52.799874 1.02 1  11.04   1.79 1 -99.00
3 19427 214.83089 52.834237 1.42 1   9.80   0.68 0 -99.00
3 19511 214.76933 52.790603 1.47 1  10.17   1.64 0 -99.00
3 19516 215.14179 53.049801 0.56 1  10.88  -2.30 0 -99.00
3 19523 215.15483 53.062594 0.71 0  10.11  -0.28 0  42.22
3 19555 214.74628 52.774384 0.99 1  10.16   0.89 0 -99.00
3 19565 214.74120 52.770173 1.35 1  10.40   1.23 0 -99.00
3 19570 214.68539 52.730210 1.00 1  10.68  -1.04 0 -99.00
3 19574 215.11594 53.034981 1.44 1   9.76   1.36 0 -99.00
3 19618 214.80159 52.814398 1.26 1   9.88   0.74 0 -99.00
3 19626 214.90924 52.891118 1.27 1  10.26   1.71 1 -99.00
3 19652 214.88869 52.876526 1.30 0  10.58  -0.45 0 -99.00
3 19660 214.65693 52.711686 1.34 0   9.73   1.04 0 -99.00
3 19699 214.96746 52.926276 0.53 1  11.35   1.30 1 -99.00
3 19728 214.81373 52.822778 0.80 1   9.89   2.31 1 -99.00
3 19740 214.68275 52.728648 1.10 1  10.59   0.87 0  43.24
3 19858 215.06624 53.003573 1.38 1   9.89   0.64 0 -99.00
3 19867 214.75833 52.783981 1.34 1  10.26   0.89 0 -99.00
3 19917 215.08853 53.017870 1.10 1  10.67   0.93 0 -99.00
3 19947 214.72506 52.761774 1.31 1  10.65   1.71 1 -99.00
3 19988 214.86976 52.864432 1.26 1   9.82   0.73 0 -99.00
3 19992 215.14524 53.059389 1.42 1   9.75  -0.21 0 -99.00
3 20030 214.84231 52.844083 0.65 1   9.92   0.58 0 -99.00
3 20034 214.65504 52.711636 1.46 1  10.34   1.51 0 -99.00
3 20114 214.72674 52.763286 1.03 1   9.78   0.67 0 -99.00
3 20121 214.97159 52.936311 0.71 1   9.83   0.91 0 -99.00
3 20131 214.79586 52.812631 1.06 0  10.56  -1.29 0 -99.00
3 20150 214.88097 52.873626 1.44 0  10.88  -1.30 0 -99.00
3 20178 214.92603 52.905622 1.15 1   9.98   1.05 0 -99.00
3 20181 214.95154 52.919938 0.68 1  10.27   1.09 0 -99.00
3 20184 214.73918 52.771737 1.36 1  10.18   1.59 0 -99.00
3 20206 214.76447 52.790470 1.47 1   9.75   0.94 0 -99.00
3 20217 214.80865 52.819197 0.80 0  11.11   1.26 1  42.65
3 20226 214.89251 52.881428 1.30 1   9.97   0.93 0 -99.00
3 20237 215.14495 53.058221 1.30 1  10.41   2.15 1 -99.00
3 20249 214.64594 52.706289 1.03 1   9.90   1.58 1 -99.00
3 20268 215.04458 52.990038 1.26 1  10.28  -0.13 0 -99.00
3 20275 214.92275 52.903743 1.04 1  10.60   1.04 0 -99.00
3 20281 214.89983 52.887526 0.97 1   9.93   0.30 0 -99.00
3 20286 215.09279 53.023820 1.45 1   9.85   1.32 0 -99.00
3 20292 215.09378 53.022588 0.70 1  10.78  -1.13 0 -99.00
3 20322 215.03051 52.980365 1.24 1  10.38   0.72 0 -99.00
3 20374 215.15248 53.066763 1.30 0  10.15  -0.33 0 -99.00
3 20395 214.72387 52.761930 1.27 1  10.29   1.01 0 -99.00
3 20396 214.87028 52.865103 1.45 0  10.85  -0.68 0 -99.00
3 20455 215.11942 53.043196 1.04 1  10.55  -1.84 0 -99.00
3 20494 214.84029 52.844808 0.57 0  10.11  -1.72 0 -99.00
3 20513 214.93235 52.910895 1.00 1   9.78   0.86 0 -99.00
3 20517 214.66409 52.720493 1.38 1  10.95  -1.60 0 -99.00
3 20537 214.83583 52.840153 0.67 1  10.44   1.91 1 -99.00
3 20556 214.75482 52.784303 1.33 1  10.52   1.27 0 -99.00
3 20583 214.98735 52.950060 1.17 1   9.84   1.30 0 -99.00
3 20589 214.84498 52.849312 1.28 0  10.63  -1.09 0 -99.00
3 20631 214.82264 52.833483 0.65 1   9.85   0.95 1 -99.00
3 20693 214.66931 52.723444 0.86 1  10.68   1.73 1 -99.00
3 20708 215.00797 52.966165 0.91 1  10.22   1.36 1 -99.00
3 20716 214.84684 52.852508 0.97 1  10.07  -0.49 0 -99.00
3 20762 214.81232 52.825015 1.41 1  11.29   2.70 1 -99.00
3 20765 215.03469 52.982911 1.12 1  11.12   0.96 0 -99.00
3 20772 215.05975 53.002595 1.15 1   9.70   0.87 0 -99.00
3 20774 215.13018 53.051296 0.52 1  10.14   1.10 1 -99.00
3 20784 215.05306 52.997765 1.19 1  10.08   0.96 0 -99.00
3 20817 214.73091 52.768145 0.99 1  10.72   0.34 0 -99.00
3 20819 215.05334 52.998096 1.46 1  10.69   2.16 1  42.15
3 20829 214.69156 52.741462 1.03 1  10.66   1.67 1 -99.00
3 20830 215.07465 53.012612 0.84 0  10.67  -0.71 0 -99.00
3 20834 214.89035 52.882965 0.95 0  10.10  -3.42 0 -99.00
3 20856 214.99483 52.957474 0.95 1   9.86   0.94 0 -99.00
3 20857 214.71668 52.760076 1.14 1   9.77   0.55 0 -99.00
3 20905 215.04933 52.996549 1.24 1  10.03   0.71 0 -99.00
3 20918 214.83433 52.843641 1.29 1   9.99   0.66 0 -99.00
3 20988 214.87084 52.864832 1.43 1  11.02   2.10 1 -99.00
3 21000 214.88971 52.883710 1.05 1   9.74  -1.41 0 -99.00
3 21042 215.09980 53.032231 1.07 1   9.84   0.47 0 -99.00
3 21055 214.86863 52.869217 0.85 0  10.05   0.54 0 -99.00
3 21077 214.75870 52.790449 1.18 1   9.94   1.11 0 -99.00
3 21087 214.67930 52.732557 0.87 1  10.95   0.91 1 -99.00
3 21089 215.15355 53.069605 0.72 0  10.65  -2.05 0 -99.00
3 21097 215.00047 52.960159 1.42 1  11.02   1.99 1 -99.00
3 21098 214.81642 52.830193 0.91 1  10.12   0.98 0 -99.00
3 21117 214.99830 52.958871 0.73 0  10.75  -2.04 0 -99.00
3 21182 214.91266 52.900714 0.73 1   9.82   1.46 1 -99.00
3 21194 214.64401 52.709334 0.97 1  10.27   0.61 0 -99.00
3 21205 215.08785 53.024210 0.79 1  10.10   1.46 1 -99.00
3 21219 215.06010 53.005327 1.49 1  10.31   1.66 0 -99.00
3 21225 215.16052 53.074294 0.88 0  10.52  -2.00 0  42.24
3 21265 214.97324 52.944726 1.08 0  10.21  -1.45 0 -99.00
3 21276 215.04532 52.995388 1.14 1  10.45  -1.81 0 -99.00
3 21287 214.82037 52.834956 1.16 1  10.36   1.09 0 -99.00
3 21303 214.98124 52.949984 1.08 0  10.68  -1.14 0 -99.00
3 21320 214.93635 52.918583 1.43 1  10.23   1.31 0 -99.00
3 21346 215.04087 52.992113 1.26 1  10.12   1.56 0 -99.00
3 21357 215.01030 52.970252 1.44 1  10.82   1.84 1 -99.00
3 21362 214.83105 52.844839 1.26 0   9.70   0.05 0 -99.00
3 21371 214.64392 52.710334 1.03 1  10.35   0.94 0 -99.00
3 21395 215.17005 53.083073 1.39 1  10.45   1.54 0 -99.00
3 21445 215.09363 53.028927 1.08 1  10.17   0.97 0 -99.00
3 21454 215.02858 52.985143 1.14 1  10.01   0.79 0 -99.00
3 21515 215.07901 53.020147 1.07 1   9.92   1.50 0 -99.00
3 21533 215.09294 53.030266 1.19 1   9.92   0.80 0 -99.00
3 21552 214.98500 52.951199 0.98 1  11.07  -1.36 0 -99.00
3 21571 214.90548 52.896071 0.79 1  10.60   1.27 1 -99.00
3 21589 214.72468 52.769263 1.15 1  10.20   1.25 0 -99.00
3 21590 215.15948 53.077517 0.84 0   9.85  -2.29 0 -99.00
3 21624 214.98323 52.952014 1.02 1  10.95   0.79 0 -99.00
3 21646 215.16381 53.081536 1.39 0  10.07  -2.40 0 -99.00
3 21668 215.15929 53.077251 0.90 1  10.18  -1.54 0 -99.00
3 21726 215.12290 53.050675 0.56 1   9.82   1.21 1 -99.00
3 21778 214.93203 52.917727 1.00 1   9.71   0.69 0 -99.00
3 21802 214.73897 52.778827 0.68 1   9.90   0.80 0 -99.00
3 21819 214.96196 52.937094 0.76 0  10.59  -2.03 0  42.05
3 21891 214.81449 52.833358 1.13 1   9.86   0.90 0 -99.00
3 21895 214.91535 52.905850 1.44 1   9.90   2.17 0 -99.00
3 21904 214.63920 52.709157 1.26 1  10.27   0.77 0 -99.00
3 21905 214.65911 52.723497 1.16 1   9.74   0.52 0 -99.00
3 21909 214.88891 52.883569 1.06 0  11.32  -1.40 0 -99.00
3 21911 214.85339 52.861685 1.34 1  10.54   0.41 0 -99.00
3 21913 215.08632 53.026311 0.77 1  10.45   0.88 0 -99.00
3 21947 214.82500 52.842162 0.63 1   9.75  -1.06 0 -99.00
3 21979 214.99886 52.966348 1.25 1  10.03   1.21 0 -99.00
3 21981 214.94312 52.925349 1.04 1   9.97   0.33 0 -99.00
3 22021 214.73858 52.780343 1.35 1   9.88   0.84 0 -99.00
3 22095 215.04551 52.999562 1.25 0  10.11   0.83 0  43.39
3 22103 214.63457 52.706770 1.00 1  10.10   0.85 0 -99.00
3 22117 215.15020 53.071711 0.98 1  10.11   1.48 0 -99.00
3 22125 215.08038 53.023783 1.41 1  10.37   1.83 1 -99.00
3 22146 214.87355 52.876380 0.72 1  10.04   1.10 1 -99.00
3 22157 215.09101 53.031368 1.08 1   9.90   1.79 1 -99.00
3 22181 214.96598 52.943657 1.11 0  10.55  -2.62 0 -99.00
3 22248 214.83158 52.849535 1.32 0   9.97  -1.87 0 -99.00
3 22273 214.78614 52.815955 1.38 1  10.46  -0.01 0 -99.00
3 22284 214.86148 52.868721 0.71 1   9.92   0.43 0 -99.00
